Country;Subject Descriptor;Units;Scale;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022;2023;Estimates Start After
Nepal;General government primary net lending/borrowing;Percent of GDP;Units;-0.781;-1.707;-1.596;0.677;0.654;0.952;0.828;-0.055;0.313;-1.610;0.029;0.024;-0.403;2.241;1.849;0.922;1.463;-2.401;-5.401;-4.488;-4.731;-3.219;-2.271;-4.484;2023
Nepal;General government net debt;National currency;Billions;;;;;;;;;;;;;;;;;;;;;;;;;
Nepal;General government net debt;Percent of GDP;Units;;;;;;;;;;;;;;;;;;;;;;;;;
Nepal;General government gross debt;National currency;Billions;236.008;255.669;271.546;297.433;314.226;303.434;319.837;314.522;341.984;444.851;481.508;505.572;606.901;621.802;615.084;623.613;650.934;768.951;1,074.380;1,313.197;1,684.098;1,883.996;2,126.485;2,161.282;2023
Nepal;General government gross debt;Percent of GDP;Units;50.788;50.766;51.815;52.974;51.324;45.133;42.869;37.885;36.757;39.462;35.391;32.425;34.515;31.899;27.551;25.730;24.957;24.989;31.088;34.030;43.307;43.285;43.101;40.296;2023
Nepal;Gross domestic product corresponding to fiscal year, current prices;National currency;Billions;464.695;503.620;524.065;561.465;612.245;672.315;746.084;830.199;930.384;1,127.276;1,360.542;1,559.222;1,758.379;1,949.295;2,232.525;2,423.638;2,608.184;3,077.145;3,455.949;3,858.930;3,888.704;4,352.550;4,933.697;5,363.531;2023
Nepal;Current account balance;U.S. dollars;Billions;0.366;0.451;0.232;0.153;0.196;0.163;0.192;-0.014;0.344;0.536;-0.378;-0.181;0.909;0.635;0.908;1.067;1.339;-0.093;-2.350;-2.369;-0.339;-2.844;-5.174;-0.557;2023
Nepal;Current account balance;Percent of GDP;Units;5.593;6.705;3.403;2.125;2.368;1.751;1.865;-0.117;2.403;3.655;-2.071;-0.834;4.188;2.864;3.998;4.381;5.459;-0.323;-7.098;-6.929;-1.013;-7.701;-12.673;-1.358;2022
Netherlands;Gross domestic product, constant prices;National currency;Billions;580.724;594.243;595.530;596.468;608.297;620.747;642.236;666.461;680.937;655.964;664.761;675.063;668.101;667.253;676.755;690.008;705.131;725.657;742.789;757.315;727.897;772.969;806.410;807.162;2023
Netherlands;Gross domestic product, constant prices;Percent change;Units;4.199;2.328;0.217;0.158;1.983;2.047;3.462;3.772;2.172;-3.667;1.341;1.550;-1.031;-0.127;1.424;1.958;2.192;2.911;2.361;1.956;-3.885;6.192;4.326;0.093;2023
Netherlands;Gross domestic product, current prices;National currency;Billions;452.007;481.881;501.137;512.810;529.286;550.883;584.546;619.170;647.198;624.842;639.187;650.359;652.966;660.463;671.560;690.008;708.337;738.146;773.987;813.055;796.530;870.587;958.549;1,032.841;2023
Netherlands;Gross domestic product, current prices;U.S. dollars;Billions;417.664;431.590;473.527;579.925;658.081;685.727;733.994;848.659;951.766;870.572;848.073;905.111;839.455;877.186;892.398;765.650;783.844;833.575;914.458;910.295;909.065;1,030.363;1,010.193;1,117.101;2023
Netherlands;Gross domestic product, current prices;"Purchasing power parity; international dollars";Billions;531.955;556.595;566.469;578.562;605.901;637.691;680.113;724.888;754.900;731.700;750.525;777.881;792.042;827.476;830.319;852.113;890.399;948.182;992.801;1,029.207;1,002.291;1,113.154;1,243.078;1,289.591;2023
Netherlands;Gross domestic product, deflator;Index;Units;77.835;81.092;84.150;85.974;87.011;88.745;91.017;92.904;95.045;95.256;96.153;96.340;97.735;98.982;99.232;100.000;100.455;101.721;104.200;107.360;109.429;112.629;118.866;127.960;2023
Netherlands;Gross domestic product per capita, constant prices;National currency;Units;36,606.536;37,170.216;36,977.307;36,835.902;37,415.168;38,069.732;39,318.461;40,742.226;41,506.884;39,789.669;40,106.271;40,530.208;39,933.479;39,765.787;40,212.929;40,827.122;41,529.302;42,482.025;43,232.953;43,820.614;41,814.933;44,231.796;45,843.047;45,317.434;2023
Netherlands;Gross domestic product per capita, constant prices;"Purchasing power parity; 2017 international dollar";Units;47,832.040;48,568.574;48,316.509;48,131.742;48,888.641;49,743.929;51,375.585;53,235.951;54,235.095;51,991.289;52,404.979;52,958.918;52,179.200;51,960.084;52,544.344;53,346.881;54,264.387;55,509.264;56,490.468;57,258.337;54,637.607;57,795.609;59,900.954;59,214.160;2023
Netherlands;Gross domestic product per capita, current prices;National currency;Units;28,492.727;30,141.913;31,116.311;31,669.459;32,555.355;33,785.049;35,786.610;37,851.223;39,450.305;37,901.861;38,563.344;39,047.001;39,028.836;39,361.128;39,904.241;40,827.122;41,718.122;43,213.166;45,048.787;47,045.905;45,757.640;49,817.815;54,491.892;57,987.992;2023
Netherlands;Gross domestic product per capita, current prices;U.S. dollars;Units;26,327.867;26,996.172;29,401.976;35,814.268;40,477.300;42,054.884;44,936.006;51,880.384;58,015.396;52,807.447;51,165.823;54,342.114;50,175.559;52,276.986;53,026.478;45,302.804;46,165.177;48,799.874;53,224.694;52,672.504;52,222.364;58,960.710;57,427.756;62,718.681;2023
Netherlands;Gross domestic product per capita, current prices;"Purchasing power parity; international dollars";Units;33,532.307;34,815.296;35,172.843;35,730.071;37,267.794;39,108.875;41,637.322;44,313.971;46,015.356;44,383.672;45,280.548;46,703.305;47,341.620;49,314.469;49,337.709;50,418.735;52,440.793;55,509.264;57,784.544;59,553.142;57,577.804;63,698.299;70,666.878;72,403.026;2023
Netherlands;Output gap in percent of potential GDP;Percent of potential GDP;Units;3.270;2.820;0.670;-1.250;-1.300;-1.012;0.303;1.999;2.642;-1.775;-0.677;0.673;-0.617;-1.127;-0.590;-0.268;-0.073;0.967;1.396;1.503;-4.156;-0.224;2.016;0.448;2023
Netherlands;Gross domestic product based on purchasing-power-parity (PPP) share of world total;Percent;Units;1.047;1.046;1.020;0.982;0.951;0.927;0.911;0.898;0.891;0.862;0.830;0.812;0.785;0.781;0.756;0.760;0.764;0.773;0.764;0.758;0.750;0.749;0.756;0.734;2023
Netherlands;Implied PPP conversion rate;National currency per current international dollar;Units;0.850;0.866;0.885;0.886;0.874;0.864;0.859;0.854;0.857;0.854;0.852;0.836;0.824;0.798;0.809;0.810;0.796;0.778;0.780;0.790;0.795;0.782;0.771;0.801;2023
Netherlands;Total investment;Percent of GDP;Units;22.570;22.718;21.009;20.488;20.321;20.454;21.024;23.349;22.331;20.721;20.222;20.040;18.725;18.510;17.913;22.475;20.488;20.593;20.958;22.096;21.756;21.533;21.232;20.077;2023
Netherlands;Gross national savings;Percent of GDP;Units;24.308;24.992;23.338;25.643;27.882;27.501;30.109;30.235;27.297;26.136;27.156;28.575;28.919;28.261;26.085;27.679;27.601;29.511;30.277;29.016;26.898;33.646;30.503;30.244;2023
Netherlands;Inflation, average consumer prices;Index;Units;74.523;78.333;81.350;83.162;84.312;85.568;86.983;88.363;90.319;91.197;92.044;94.319;96.977;99.455;99.773;99.992;100.106;101.400;103.022;105.771;106.941;109.955;122.728;127.782;2023
Netherlands;Inflation, average consumer prices;Percent change;Units;2.347;5.113;3.852;2.227;1.383;1.491;1.654;1.587;2.213;0.972;0.929;2.472;2.818;2.556;0.320;0.219;0.114;1.293;1.599;2.669;1.106;2.819;11.617;4.117;2023
Netherlands;Inflation, end of period consumer prices;Index;Units;75.750;79.750;82.380;83.690;84.730;86.390;87.870;89.260;90.740;91.370;93.020;95.300;98.450;99.730;99.590;100.040;100.800;102.010;103.850;106.650;107.580;114.460;127.080;128.350;2023
Netherlands;Inflation, end of period consumer prices;Percent change;Units;3.075;5.281;3.298;1.590;1.243;1.959;1.713;1.582;1.658;0.694;1.806;2.451;3.305;1.300;-0.140;0.452;0.760;1.200;1.804;2.696;0.872;6.395;11.026;0.999;2023
Netherlands;Volume of imports of goods and services;Percent change;Units;11.112;2.627;0.353;1.981;6.334;5.425;7.605;7.901;-0.759;-7.612;8.552;3.877;2.166;2.326;3.271;14.883;-1.977;6.174;4.714;3.258;-4.671;6.426;3.797;-0.757;2022
Netherlands;Volume of Imports of goods;Percent change;Units;12.662;1.510;-0.455;3.041;8.613;5.828;9.396;5.364;1.401;-10.665;10.284;3.660;2.406;1.304;3.333;7.608;5.426;5.706;3.962;5.194;-2.481;9.453;1.845;-1.292;2022
Netherlands;Volume of exports of goods and services;Percent change;Units;12.304;1.576;0.626;1.822;8.172;5.769;7.160;5.360;1.681;-8.566;9.764;5.157;3.266;2.523;4.621;7.444;1.668;6.489;4.324;1.979;-4.272;8.099;4.496;-1.305;2022
Netherlands;Volume of exports of goods;Percent change;Units;14.199;0.819;0.556;2.535;10.081;6.045;8.173;5.119;0.627;-10.134;11.111;5.028;3.109;1.876;3.053;5.074;4.379;6.009;3.117;1.306;-2.122;10.399;2.261;-1.568;2022
Netherlands;Unemployment rate;Percent of total labor force;Units;3.660;3.137;3.665;5.921;6.773;6.961;6.079;5.295;4.770;5.422;6.082;6.050;6.823;8.204;8.338;7.887;7.005;5.873;4.881;4.436;4.851;4.226;3.537;3.553;2023
Netherlands;Employment;Persons;Millions;7.712;7.811;7.911;7.951;7.926;7.983;8.106;8.331;8.523;8.528;8.441;8.444;8.496;8.433;8.382;8.458;8.570;8.745;8.939;9.117;9.116;9.254;9.546;9.736;2023
Netherlands;Population;Persons;Millions;15.864;15.987;16.105;16.193;16.258;16.306;16.334;16.358;16.405;16.486;16.575;16.656;16.730;16.780;16.829;16.901;16.979;17.082;17.181;17.282;17.408;17.475;17.591;17.811;2023
Netherlands;General government revenue;National currency;Billions;196.896;205.529;208.733;213.363;221.580;231.996;253.438;262.935;282.084;266.663;273.748;277.741;281.370;289.840;294.353;296.054;310.066;323.531;338.867;357.121;351.403;381.628;416.023;443.683;2022
Netherlands;General government revenue;Percent of GDP;Units;43.560;42.651;41.652;41.607;41.864;42.113;43.356;42.466;43.585;42.677;42.828;42.706;43.091;43.884;43.831;42.906;43.774;43.830;43.782;43.923;44.117;43.836;43.401;42.957;2022
Netherlands;General government total expenditure;National currency;Billions;191.530;207.640;218.881;229.208;231.037;234.593;253.629;264.371;281.277;299.259;307.878;306.631;307.043;309.368;309.489;309.465;309.167;313.410;327.239;342.493;380.991;401.094;416.921;455.109;2022
Netherlands;General government total expenditure;Percent of GDP;Units;42.373;43.089;43.677;44.696;43.651;42.585;43.389;42.698;43.461;47.894;48.167;47.148;47.023;46.841;46.085;44.849;43.647;42.459;42.280;42.124;47.831;46.072;43.495;44.064;2022
Netherlands;General government net lending/borrowing;National currency;Billions;5.366;-2.111;-10.148;-15.845;-9.457;-2.597;-0.191;-1.436;0.807;-32.596;-34.130;-28.890;-25.673;-19.528;-15.136;-13.411;0.899;10.121;11.628;14.628;-29.588;-19.466;-0.898;-11.426;2022
Netherlands;General government net lending/borrowing;Percent of GDP;Units;1.187;-0.438;-2.025;-3.090;-1.787;-0.471;-0.033;-0.232;0.125;-5.217;-5.340;-4.442;-3.932;-2.957;-2.254;-1.944;0.127;1.371;1.502;1.799;-3.715;-2.236;-0.094;-1.106;2022
Netherlands;General government structural balance;National currency;Billions;-3.059;-9.857;-12.062;-12.191;-5.535;0.582;-1.344;-9.483;-10.307;-25.388;-31.318;-31.734;-23.053;-14.689;-12.561;-12.208;1.235;5.483;3.831;4.795;17.078;12.706;5.700;-6.821;2022
Netherlands;General government structural balance;Percent of potential GDP;Units;-0.699;-2.103;-2.423;-2.348;-1.032;0.105;-0.231;-1.562;-1.635;-3.991;-4.866;-4.912;-3.509;-2.199;-1.859;-1.764;0.174;0.750;0.502;0.599;2.055;1.456;0.607;-0.663;2022
Netherlands;General government primary net lending/borrowing;National currency;Billions;16.573;8.166;-0.485;-6.811;-0.477;6.087;8.081;6.846;9.567;-24.888;-26.688;-20.598;-18.172;-11.948;-7.699;-6.598;7.296;15.976;17.067;19.238;-25.487;-16.473;2.915;-5.396;2022
Netherlands;General government primary net lending/borrowing;Percent of GDP;Units;3.667;1.695;-0.097;-1.328;-0.090;1.105;1.382;1.106;1.478;-3.983;-4.175;-3.167;-2.783;-1.809;-1.146;-0.956;1.030;2.164;2.205;2.366;-3.200;-1.892;0.304;-0.522;2022
Netherlands;General government net debt;National currency;Billions;180.822;186.045;194.010;206.727;216.902;216.834;215.126;210.702;254.507;262.649;292.881;316.308;340.820;355.777;370.064;367.770;365.051;344.296;332.392;323.294;356.650;367.762;393.183;399.047;2022
Netherlands;General government net debt;Percent of GDP;Units;40.004;38.608;38.714;40.313;40.980;39.361;36.802;34.030;39.324;42.034;45.821;48.636;52.196;53.868;55.105;53.299;51.536;46.643;42.945;39.763;44.775;42.243;41.019;38.636;2022
Netherlands;General government gross debt;National currency;Billions;235.839;238.641;244.876;256.443;266.292;274.237;264.117;266.181;353.996;354.723;378.722;401.263;432.395;446.999;455.806;446.069;438.462;420.375;405.840;394.732;435.459;449.026;480.065;487.225;2022
Netherlands;General government gross debt;Percent of GDP;Units;52.176;49.523;48.864;50.007;50.312;49.781;45.183;42.990;54.697;56.770;59.251;61.699;66.220;67.680;67.873;64.647;61.900;56.950;52.435;48.549;54.670;51.577;50.082;47.173;2022
Netherlands;Gross domestic product corresponding to fiscal year, current prices;National currency;Billions;452.007;481.881;501.137;512.810;529.286;550.883;584.546;619.170;647.198;624.842;639.187;650.359;652.966;660.463;671.560;690.008;708.337;738.146;773.987;813.055;796.530;870.587;958.549;1,032.841;2022
Netherlands;Current account balance;U.S. dollars;Billions;7.257;9.814;11.032;29.892;49.750;48.322;66.682;58.437;47.266;47.141;58.805;77.252;85.576;85.536;72.931;39.841;55.761;74.340;85.223;62.986;46.743;124.817;93.655;113.572;2022
Netherlands;Current account balance;Percent of GDP;Units;1.738;2.274;2.330;5.154;7.560;7.047;9.085;6.886;4.966;5.415;6.934;8.535;10.194;9.751;8.172;5.204;7.114;8.918;9.320;6.919;5.142;12.114;9.271;10.167;2022
New Zealand;Gross domestic product, constant prices;National currency;Billions;152.000;155.832;163.162;170.385;178.637;184.384;189.571;196.216;195.515;193.335;196.650;200.169;205.203;209.961;217.869;225.790;234.698;242.552;251.033;258.763;255.219;269.582;276.009;277.757;2022
New Zealand;Gross domestic product, constant prices;Percent change;Units;4.216;2.521;4.704;4.427;4.843;3.217;2.813;3.505;-0.357;-1.115;1.715;1.789;2.515;2.319;3.766;3.636;3.945;3.346;3.497;3.079;-1.370;5.628;2.384;0.633;2022
New Zealand;Gross domestic product, current prices;National currency;Billions;118.344;126.302;133.686;141.530;153.009;160.808;168.958;183.225;189.446;191.876;201.526;211.016;215.936;228.062;240.905;251.797;266.730;286.455;302.474;319.684;323.461;352.969;381.090;405.306;2022
New Zealand;Gross domestic product, current prices;U.S. dollars;Billions;54.127;53.129;62.060;82.408;101.599;113.266;109.738;134.876;135.373;121.701;145.360;166.949;175.033;187.132;200.153;176.326;185.901;203.626;209.600;210.762;210.257;249.736;242.350;249.040;2022
New Zealand;Gross domestic product, current prices;"Purchasing power parity; international dollars";Billions;85.724;89.864;95.554;101.754;109.550;116.620;123.599;131.397;133.450;132.776;136.694;142.011;144.379;157.721;167.210;170.656;185.145;197.091;208.655;218.690;218.544;241.426;264.586;275.967;2022
New Zealand;Gross domestic product, deflator;Index;Units;77.858;81.050;81.935;83.065;85.654;87.214;89.127;93.379;96.896;99.245;102.480;105.419;105.230;108.621;110.573;111.518;113.648;118.100;120.492;123.543;126.739;130.932;138.071;145.921;2022
New Zealand;Gross domestic product per capita, constant prices;National currency;Units;39,376.198;40,093.653;41,294.290;42,303.300;43,690.415;44,580.271;45,294.483;46,428.470;45,874.003;44,910.451;45,175.741;45,635.045;46,523.908;47,215.139;48,204.306;48,947.517;49,761.052;50,374.247;51,209.278;51,902.078;50,181.679;52,744.326;53,851.257;53,018.098;2022
New Zealand;Gross domestic product per capita, constant prices;"Purchasing power parity; 2017 international dollar";Units;31,995.984;32,578.967;33,554.571;34,374.463;35,501.594;36,224.666;36,805.014;37,726.460;37,275.916;36,492.961;36,708.528;37,081.746;37,804.010;38,365.685;39,169.454;39,773.366;40,434.422;40,932.687;41,611.209;42,174.159;40,776.211;42,858.546;43,758.007;43,081.005;2022
New Zealand;Gross domestic product per capita, current prices;National currency;Units;30,657.479;32,495.948;33,834.278;35,139.161;37,422.408;38,880.077;40,369.388;43,354.550;44,450.023;44,571.535;46,295.888;48,107.973;48,957.308;51,285.615;53,301.104;54,585.402;56,552.528;59,492.212;61,702.944;64,121.470;63,599.560;69,059.328;74,353.170;77,364.689;2022
New Zealand;Gross domestic product per capita, current prices;U.S. dollars;Units;14,021.862;13,669.348;15,706.697;20,460.331;24,848.791;27,385.506;26,219.918;31,914.298;31,762.876;28,270.425;33,393.032;38,061.507;39,683.612;42,081.344;44,284.679;38,224.631;39,415.045;42,289.966;42,757.124;42,274.230;41,341.080;48,861.454;47,284.147;47,536.739;2022
New Zealand;Gross domestic product per capita, current prices;"Purchasing power parity; international dollars";Units;22,207.233;23,120.994;24,183.439;25,263.451;26,793.412;28,196.428;29,531.633;31,091.106;31,311.593;30,842.970;31,402.234;32,375.996;32,733.736;35,467.739;36,995.898;36,995.313;39,254.649;40,932.687;42,564.434;43,864.419;42,970.489;47,235.707;51,622.579;52,676.507;2022
New Zealand;Output gap in percent of potential GDP;Percent of potential GDP;Units;-0.123;-0.750;0.481;1.452;2.877;2.944;2.828;3.648;1.065;-1.986;-2.327;-2.649;-2.437;-2.557;-1.591;-0.897;0.011;0.345;0.793;0.740;-2.239;1.744;2.200;0.718;2022
New Zealand;Gross domestic product based on purchasing-power-parity (PPP) share of world total;Percent;Units;0.169;0.169;0.172;0.173;0.172;0.169;0.166;0.163;0.158;0.156;0.151;0.148;0.143;0.149;0.152;0.152;0.159;0.161;0.161;0.161;0.164;0.162;0.161;0.157;2022
New Zealand;Implied PPP conversion rate;National currency per current international dollar;Units;1.381;1.405;1.399;1.391;1.397;1.379;1.367;1.394;1.420;1.445;1.474;1.486;1.496;1.446;1.441;1.475;1.441;1.453;1.450;1.462;1.480;1.462;1.440;1.469;2022
New Zealand;Total investment;Percent of GDP;Units;22.638;21.804;23.377;23.623;25.312;25.456;23.849;24.798;23.706;19.584;20.335;20.056;21.301;22.032;22.827;23.040;22.944;23.279;24.186;23.970;22.103;25.013;25.970;24.367;2022
New Zealand;Gross national savings;Percent of GDP;Units;19.318;21.256;20.998;21.296;20.292;18.217;17.229;17.847;15.714;17.514;25.345;20.146;17.432;19.025;19.401;20.299;20.928;20.439;19.987;21.175;21.125;19.193;17.197;17.510;2022
New Zealand;Inflation, average consumer prices;Index;Units;100.000;102.626;105.373;107.221;109.677;113.008;116.811;119.586;124.321;126.951;129.873;135.104;136.536;138.085;139.780;140.190;141.095;143.707;146.004;148.368;150.912;156.860;168.110;177.748;2022
New Zealand;Inflation, average consumer prices;Percent change;Units;2.615;2.626;2.677;1.754;2.290;3.037;3.365;2.376;3.959;2.116;2.302;4.028;1.060;1.134;1.228;0.293;0.646;1.851;1.598;1.620;1.715;3.941;7.172;5.733;2022
New Zealand;Inflation, end of period consumer prices;Index;Units;100.000;101.816;104.589;106.214;109.082;112.524;115.489;119.166;123.188;125.601;130.657;133.070;134.334;136.518;137.552;137.667;139.506;141.730;144.407;147.083;149.197;158.072;169.484;177.374;2022
New Zealand;Inflation, end of period consumer prices;Percent change;Units;3.976;1.816;2.723;1.554;2.700;3.155;2.635;3.184;3.375;1.959;4.026;1.847;0.950;1.625;0.758;0.084;1.336;1.594;1.889;1.854;1.437;5.949;7.219;4.655;2022
New Zealand;Volume of imports of goods and services;Percent change;Units;-0.767;2.273;9.805;8.467;16.904;6.246;-2.378;9.147;3.614;-14.674;10.791;7.042;2.784;6.243;8.074;4.614;3.644;7.111;6.898;2.264;-15.578;14.436;4.729;-0.168;2022
New Zealand;Volume of Imports of goods;Percent change;Units;-1.172;3.175;11.250;8.356;17.391;5.519;-2.054;8.680;3.312;-15.990;11.468;6.773;3.870;6.662;8.937;5.446;3.596;7.377;6.484;0.930;-11.249;21.011;0.118;-4.800;2022
New Zealand;Volume of exports of goods and services;Percent change;Units;7.650;3.314;6.932;2.349;5.073;-0.494;1.817;4.838;-1.239;2.116;3.291;2.577;1.865;0.863;3.422;8.092;2.728;2.582;3.047;2.556;-13.469;-2.458;0.164;9.596;2022
New Zealand;Volume of exports of goods;Percent change;Units;6.886;2.130;6.014;4.080;6.113;0.083;2.350;5.986;-1.071;3.819;4.942;1.934;4.428;0.886;2.579;3.852;1.588;1.704;2.679;2.665;-3.679;4.045;-3.902;0.566;2022
